Patient168_T	Patient102_T_P	Patient169_T	Patient156_T	Patient48_T_M	Patient63_T_P	Patient155_T	Patient125_T_P	Patient135_T	Patient148_T	Patient15_T_M	Patient152_T	Patient21_T_M	Patient133_T	Patient163_T	Patient8_T_M	Patient4_T_M	Patient99_T_P	Patient105_T_P	Patient165_T	Patient38_T_M	Patient126_T_P	Patient10_T_M	Patient22_T_M	Patient16_T_M	Patient72_T_P	Patient6_T_M	Patient23_T_M	Patient134_T	Patient83_T_P	Patient121_T_P	Patient18_T_M	Patient132_T	Patient77_T_P	Patient131_T	Patient9_T_M	Patient79_T_P	Patient141_T	Patient34_T_M	Patient187_T	Patient146_T	Patient116_T_P	Patient82_T_P	Patient94_T_P	Patient166_T	Patient170_T	Patient173_T	Patient7_T_M	Patient11_T_M	Patient151_T	Patient31_T_M	Patient67_T_P	Patient36_T_M	Patient17_T_M	Patient154_T	Patient87_T_P	Patient1_T_M	Patient100_T_P	Patient153_T	Patient75_T_P	Patient61_T_P	Patient35_T_M	Patient32_T_M	Patient25_T_M	Patient98_T_P	Patient117_T_P	Patient14_T_M	Patient58_T_M	Patient108_T_P	Patient147_T	Patient24_T_M	Patient47_T_M	Patient179_T	Patient45_T_M	Patient140_T	Patient112_T_P	Patient96_T_P	Patient62_T_P	Patient144_T	Patient188_T	Patient130_T_P	Patient27_T_M	Patient162_T	Patient142_T	Patient127_T_P	Patient33_T_M	Patient20_T_M	Patient30_T_M	Patient13_T_M	Patient78_T_P	Patient44_T_M	Patient172_T	Patient40_T_M	Patient42_T_M	Patient73_T_P	Patient86_T_P	Patient137_T	Patient37_T_M	Patient159_T	Patient158_T	Patient145_T	Patient167_T	Patient106_T_P
RPS13	9.06423079332555	9.30922621954279	11.5654686572562	9.08809918399721	10.3584973638217	11.152183419055	9.2725364791271	9.19923063588536	10.2126787624195	10.109295256333	10.8180868150797	8.00517539133194	8.92697788881558	9.07272215932254	9.33230513996741	10.2215025386741	10.089662334497	8.67334441364796	10.4043113555369	9.3160099400585	10.583167408145	8.51064550409004	9.98970670699421	9.87445887146611	9.42513196223688	9.85039001982214	10.7821955786904	9.76639639320969	10.3757562552887	11.004592681381	9.14386785770192	9.56561621467287	10.3017591027685	9.21086612490326	9.07065766138811	11.5837174513116	9.03856238561263	10.2476071426272	9.6876206320849	9.47919417642362	8.36492255850577	9.05912810795169	9.98746299076962	10.1616483887392	9.62782567696828	9.61047122754643	9.29179231743618	10.0222013386116	10.3546020221232	8.61974312578067	9.77320515698556	11.3139487041037	11.2407376772164	8.4202550051012	9.48399711021659	10.4125592620632	11.2001200506083	8.2681442832925	8.38965284778511	9.27698511164566	7.92807417295309	8.89926627954952	10.6511503796284	9.62122771005197	8.93481133228232	8.43212427264156	9.89454495904269	9.77613689588765	10.1647435460352	10.7410708650448	8.26566192452189	10.4244182659458	10.4288835520102	8.61566641648757	10.2263760647478	8.79425339154382	6.94028422900907	8.57625757926402	8.90198310646724	10.2073926423648	9.1378108834161	10.7736090365934	9.46996735343786	8.59469782732387	8.31424334674856	9.73082673343793	9.3729738565412	11.1822453582713	9.72732487968456	9.24920828575398	8.09692594384361	10.4446215181416	9.28211542163439	9.77386449388333	9.4488596646386	9.03323026222659	9.33507766244164	10.1053978455484	9.34726701775345	9.98287952314748	9.25943727634136	8.7358606077189	10.1849001312699
RPS14	9.86310216829392	9.80125567769502	11.6211132131716	10.2886238748131	11.5766071643295	10.6514015561323	11.1524306257401	10.6522175778884	10.2864075933802	11.3257664141506	9.47587526199007	10.5891267752911	10.1786026108787	9.3496571984624	10.0219793428364	10.5797401972628	9.81333228292607	9.6953501061995	8.96116025813664	9.74121415553783	11.2300564726005	9.85447883417163	10.6162547613154	10.88185577109	10.1891821201234	10.6972108518649	11.326553077198	9.91795381436336	10.6385716693698	11.0960496485079	10.1596947723855	10.7919442724201	11.5379415085266	10.1629828886715	8.86613525204737	11.1781045931682	10.1177210126088	11.4855777709032	10.1764599139152	10.3155232103836	9.36695598647553	9.04488586339806	10.4603842205385	10.3129736879683	10.2608842595143	9.72079147211615	10.3796599467308	10.8130195678327	10.6794537085011	9.11418480239357	10.8115272241541	11.1947322348429	10.8644879645111	10.3492148710611	10.4347428881485	11.2565743294029	11.4347689460848	9.37236449083928	10.1453972435667	10.3833802976288	8.81102140272244	10.5875337655815	10.0994661670374	10.1082500049875	10.2620243536623	10.0718511406157	9.26865895502767	10.7077473649875	8.64006413604154	11.3126617704581	9.19103453177063	10.563758746873	10.8666916565524	9.10789706166461	10.8509056614844	10.44265326938	9.39480564226532	9.27136964656249	8.3651413442451	11.0269314337577	9.91753618229898	9.42364119507586	10.3619437737352	9.13033888933662	8.99140846676479	9.92320861790319	10.3068933354459	9.85493070135449	10.6748454827473	10.3372985415204	10.0234217051446	11.3021305212385	9.39923519318259	10.6048497062649	10.4238302508405	10.1840322850944	10.2955738073377	10.2395865962383	10.3915336032104	10.7114260741378	9.55788486494657	10.3185992962649	10.7376698631775
RPS15	9.8413756450305	9.17007527434916	11.6020539150564	10.1170716238451	11.6766931839456	10.7108236495279	10.6717002762635	10.8006249206255	10.7842258604263	10.5722738911632	9.52305221831185	11.6103097296806	10.9863255998197	9.6203298107717	10.5046899038435	10.8404789699862	10.2239775486613	10.4157734523135	10.3814239834201	10.8311409521338	11.4141090996865	10.3672181556364	11.1184155350262	11.2788036997405	10.2786817575593	10.7855015107824	11.1526841270636	10.985578699397	10.5820855149944	11.2374370448357	10.2270021560934	10.8220608983084	10.986659801436	10.616043352511	9.9778236941404	12.1775441176742	10.4813251812293	10.4646886854369	10.5829322829883	10.05304343694	10.4846819401989	9.36389382086428	10.3939695644876	11.4580989695546	10.8983292977275	10.4402878208404	10.0231583042822	11.2020319685056	11.3856359509132	9.964196446646	11.4646631623499	10.7607615230925	10.7466402785363	10.6183946796788	9.77168753760253	11.086680285231	10.5361403454306	10.2116693191534	11.3078497051564	11.2650523911915	8.90147031982426	11.5462288922294	10.4740607996427	10.4511389752769	10.7741281442936	9.99013233516242	9.47939630249446	11.2398729612596	8.68341574703043	11.2824919312461	10.2510089301299	10.4594726037097	11.4265740202704	10.4846718715245	9.77269396355174	11.1910098485873	10.1629828886715	10.7276737462285	9.4898479604393	10.9133756400353	9.37493079058172	9.92194504533131	11.0500526899656	10.5032592795767	9.77909552960196	9.5308744785945	11.0270904499386	9.86781926292021	10.975181624282	10.7459851799479	11.0377665673189	10.7037392283183	10.7188325145436	11.4666831938523	10.6209987072037	10.3669341368948	10.5335341482946	10.5123355428999	11.1249161264054	10.8745895082531	10.4724979255306	10.8426331970645	10.5544257718778
RPS15A	11.0474375073855	9.98882667732795	12.3226605275093	10.1318569606088	11.7110044033255	11.8973690157735	10.6429181330967	11.9230191525545	11.7240234922244	11.5859718462348	11.3029473054431	10.0576804135085	10.7895173432394	10.9686451958024	11.529825825765	11.2031460849642	10.9937380386222	10.2968015206802	11.7571816328167	11.599731564347	11.9185054999398	10.3915121227071	11.3114928979165	11.0867399866625	11.0512089409148	11.2673251087597	11.266950473999	10.3385915487749	11.7975602094423	12.1439475532504	10.1631213038431	11.1180326154195	11.9988301538714	10.5518139848984	11.0937410615578	11.599940729064	10.3548003443506	11.3822025035285	10.7379233158834	10.8325973325238	10.3512926316715	10.6128040075656	10.7455566853647	11.7664212407723	12.0488035782241	10.7770333450336	11.5519389206023	11.608342619453	10.8744896105979	10.1491501063207	11.158294103604	12.4751786364301	12.1275913672993	10.4641372862766	10.9942827147803	11.6346477169594	11.2385958121074	10.3133932524214	10.5518235957213	10.0524593691181	10.656138798727	10.4776975627107	11.9701562330304	10.9479510095187	10.752397373355	10.7419388188293	10.95159799351	11.5572339243027	10.6621965967391	12.0643284861102	9.99674180647026	12.0123766198203	11.7297949100028	10.1607538347555	11.229834230741	9.67157644813065	9.14926444712052	9.9725921442802	10.485084629563	11.3985566637919	11.0699531794855	11.295321250754	11.579240500573	10.9622525760117	9.8334435738112	11.1308086328872	11.1579910774179	11.6313817110388	11.4222592855532	10.7290683694013	9.49040967946001	12.0030224056888	11.6997285994415	11.3446565365993	11.3703713740366	10.9026389060755	11.5368688493027	11.5205008245479	11.3233362892802	10.8317347629555	11.8763596228366	10.7690443910914	11.4277004443255
RPS16	10.7499364499999	9.54596836910529	11.4531728731885	9.63254087654689	11.0148294921035	10.1060655992968	9.79379836471811	10.1511814814026	9.85438532673689	10.1105616086435	9.82167833050976	10.0660488159644	10.3753544433099	9.72277338413725	9.72471847620247	10.0697719713801	9.32154482811225	10.4856783912855	9.56145979800461	10.0963857344527	10.8486072928928	9.4711468067754	10.80811954099	10.3638938208643	9.42836017270429	9.56540677384779	11.2259123412302	10.2099041373998	10.0569086183233	11.2515889223189	10.31056734173	10.0499029897457	10.2111947584187	9.72516172667642	10.0840642647885	11.2621065936533	9.95322158029741	10.2191564172651	9.86877626435191	9.51110032910276	9.75226355350805	9.59480977551846	10.0087787482805	10.5718758644931	10.5546655887347	9.85519552322804	10.5168129643502	10.3328198008171	10.9872569051829	8.71747079866893	10.9896783273178	10.9786818622909	10.3492480503208	9.89696807907803	9.33449676839042	10.5550300340261	11.0410567623081	9.44921056228885	9.86556316816116	10.4709536864746	7.95210055416844	10.0760673389459	10.7018782277585	9.86633620065114	9.67861774356851	9.60529430783728	9.4631973798335	10.5455340593256	8.32916845551456	10.4038002825861	9.36566629468876	10.4137019657262	10.7096352751366	9.76008785037888	10.0000563541744	9.81233777434737	8.54978466794786	9.30030679608006	8.87525787611021	11.367589480413	9.63906932983069	9.92298571490986	9.75749001942116	9.20236874277526	9.71793341235679	9.54366986863764	9.98407661493865	10.2075756658778	10.110522459761	9.78479840715181	12.5540131936102	10.2537884053567	10.8030978495048	10.8896712667884	11.6034408966871	9.62347916153794	9.92179631695023	10.0693289223912	9.46301341344969	10.1623661506133	10.2861649809117	9.68176548785048	10.0581811824626
RPS17	11.3936049686392	10.8017245234762	12.8538670298199	10.7698956824774	12.4187433781597	13.2891644424646	11.2685244562732	11.7262862897207	12.4055829283595	12.3711667726406	11.6217909024079	11.6133704972976	11.2581302152813	11.4452218173975	12.0993510982186	11.5544881280956	11.0760472909804	10.4048648136701	12.0366029221954	11.9855111036129	12.7306802849285	11.1085767273907	12.3747949781195	11.719204835644	11.5477091210825	12.237144219218	11.3961605596517	11.782162808786	12.1720742926638	12.7668208136249	11.1646429949054	11.7668891232942	12.1924099516203	11.5185498915966	11.6647539246561	12.5870156584642	10.8806931770093	12.055489197934	10.6886961641536	11.2500970424759	11.4040771362412	10.8858564944526	11.8713854966903	11.8746740316358	12.421246972192	10.8921177623382	11.2571520889474	12.143944365513	11.6756263039354	10.8214949808153	12.1011516948935	13.0568730651769	12.5649473255431	11.1773136367981	11.1638320452917	12.601993581249	11.4935352594729	10.5620992926131	11.0037216880536	10.9789606570652	10.779694735564	11.4458425538893	12.2925200760072	11.5212323583234	11.2557072560229	11.2681793803803	11.2272248346183	12.7169116091398	10.9535053383472	12.7554446856078	10.2636095845941	12.7441253473784	12.8348601143352	10.7018435817355	12.2104156536533	10.5593197257663	11.073291387357	11.0828143376723	11.4438863288551	12.3559814494672	11.9275853923979	12.6460298650552	12.0168674703908	12.1675530001522	10.3935942438369	11.54075284504	11.57370871845	11.519734525725	11.8819131116825	11.653937781338	9.87161266577761	12.2988301201973	12.0317838960498	12.6825557410803	11.9666316191185	11.2140883682925	11.4642751558253	11.7198679283444	12.0316219505374	11.7109828862037	12.445527046215	11.8195244943368	11.7521380861273
RPS17L	11.3936049686392	10.8017245234762	12.8538670298199	10.7698956824774	12.4187433781597	13.2891644424646	11.2685244562732	11.7262862897207	12.4055829283595	12.3711667726406	11.6217909024079	11.6133704972976	11.2581302152813	11.4452218173975	12.0993510982186	11.5544881280956	11.0760472909804	10.4048648136701	12.0366029221954	11.9855111036129	12.7306802849285	11.1085767273907	12.3747949781195	11.719204835644	11.5477091210825	12.237144219218	11.3961605596517	11.782162808786	12.1720742926638	12.7668208136249	11.1646429949054	11.7668891232942	12.1924099516203	11.5185498915966	11.6647539246561	12.5870156584642	10.8806931770093	12.055489197934	10.6886961641536	11.2500970424759	11.4040771362412	10.8858564944526	11.8713854966903	11.8746740316358	12.421246972192	10.8921177623382	11.2571520889474	12.143944365513	11.6756263039354	10.8214949808153	12.1011516948935	13.0568730651769	12.5649473255431	11.1773136367981	11.1638320452917	12.601993581249	11.4935352594729	10.5620992926131	11.0037216880536	10.9789606570652	10.779694735564	11.4458425538893	12.2925200760072	11.5212323583234	11.2557072560229	11.2681793803803	11.2272248346183	12.7169116091398	10.9535053383472	12.7554446856078	10.2636095845941	12.7441253473784	12.8348601143352	10.7018435817355	12.2104156536533	10.5593197257663	11.073291387357	11.0828143376723	11.4438863288551	12.3559814494672	11.9275853923979	12.6460298650552	12.0168674703908	12.1675530001522	10.3935942438369	11.54075284504	11.57370871845	11.519734525725	11.8819131116825	11.653937781338	9.87161266577761	12.2988301201973	12.0317838960498	12.6825557410803	11.9666316191185	11.2140883682925	11.4642751558253	11.7198679283444	12.0316219505374	11.7109828862037	12.445527046215	11.8195244943368	11.7521380861273
RPS18	12.3147673220034	11.3931008167274	14.0042248562064	12.6246355536285	13.874113011096	13.2137285028989	13.5526378804063	12.9224561822326	13.1773042922021	12.9739753327271	11.9366268979268	12.6188832929976	12.9975552808676	12.2378672114114	12.495527785742	13.1162692250992	11.8683364312385	12.2380075852431	13.0962572402479	12.431528944143	13.957476636445	12.9223539693387	13.65301409892	13.0292993069001	13.0876932164802	13.6074771189966	13.8090868068274	13.0333180306415	13.4530725328244	13.4280342731749	12.7006282792383	12.6705433958594	14.0174365448265	12.7283818560439	12.1293506416901	13.8537003948305	12.2639410885727	13.5564018722346	11.649997097695	13.2203632113646	12.3437187144531	12.6615264947541	12.8707326677875	12.9237712947424	13.785709923337	12.2194045125128	12.2210221363356	14.0062164870509	13.6252773396755	12.1475197645036	13.5236538367318	13.6696048229091	13.7893084610103	12.7966115426939	12.249981535059	13.7754518471914	13.588577619888	11.2551289174568	12.4671750206984	12.3280213034993	10.7933269355899	12.8427156856009	12.8019346462734	12.569001128008	12.2836179772913	12.2932762107747	11.6604906751576	13.0136297456386	12.0079593196909	14.2221616984811	11.8159796252742	13.1054273117904	14.1690050213974	12.0968897166149	13.3428649883503	12.8747739165223	12.4546180292296	11.5849249300486	11.0669973179687	14.4904729845195	12.5080918681723	12.856598657205	12.6537631667241	12.4953903722944	11.1799712738058	11.5711743121121	12.886658738595	12.5361087686121	13.3441016858951	12.8445449329987	12.4808760131542	13.4676322947114	12.9228593879246	13.722039027386	13.0314462018606	12.709148447977	12.5576814775437	12.5915036465786	13.9670722166139	13.0537562225621	12.0610268490557	12.4993451411732	13.6026223212891
RPS19	10.7925625679798	8.69658507445049	11.1391228287995	9.9306782095053	10.7292128569117	9.5385381636298	10.4821726681129	10.0239622194536	9.91517727565063	10.3144133055213	8.92760020636318	11.0866869188454	9.95100780752776	9.47267053375096	10.2775896252897	9.55642941544957	8.73450640943025	10.449066085357	10.2093924397208	9.83778559614527	10.5445298206332	9.62188703523162	10.454525500339	10.3177178539334	9.26242376113972	10.2895924283572	11.8043044891846	9.54295446187881	9.93924127264034	11.1635238906684	9.52606881166759	9.86110241876189	10.2373533864381	10.0098006307719	9.41070573525466	11.3702351316607	9.76619759730084	9.77310623045617	9.03372582558279	9.46785005394612	9.71094415457587	10.4624613735047	9.66755510704113	10.0084706417026	10.7091872278431	10.4920835083871	10.2144526974909	9.62479545586024	10.9354302806939	9.65221757788842	10.619715619067	10.641464745151	9.88115985692408	10.0446809904173	9.27635707925924	10.5166652536797	11.1044873695386	9.94481453193788	10.8381796782152	10.805187642269	6.97475873047608	10.7411635840477	9.26021388677142	9.52122744993689	9.7550544710938	10.0431503518559	8.62622008742075	10.3584863748317	8.07622771264218	10.8159516153135	9.56371108803305	9.4806488524602	10.6005819785009	9.85511763948769	9.94263179285127	10.6749513815759	9.32163501769052	9.58528181194056	9.01778275245909	11.2737315039074	9.59823864235151	9.79319685906095	10.1762479628137	9.3110443896234	9.38322907513008	9.15600720952402	10.0941436811908	9.42059187677394	10.6448296804112	9.88022634608513	10.2962394264819	10.472518233452	10.9073488790491	11.7404806953709	10.5066348656404	9.66858365285223	10.4799216977865	9.69231908676638	10.3205636522175	10.8342735152347	9.61187319194567	10.3117256130948	10.027187233816
RPS2	9.04144013007297	9.13031314554346	11.2415184579638	9.41536150572421	10.8402979942813	8.93622568152273	9.77603817019223	10.1126349806713	10.1179936687486	10.2956885911708	8.90896298055972	10.6529435388613	9.63341304576907	10.100254963223	9.00806440065174	9.18264264443705	8.89560557487191	9.44710389504499	9.83197221886587	9.92099291863919	10.0203410681921	9.34060677398657	10.6351195180184	10.2921835692543	9.58775876773282	9.38984641007799	9.55721477454269	9.15476748728537	9.91831168850584	10.833546354364	9.84866988202056	9.7305210849029	10.2112677779238	9.08246842187561	9.93242146930294	10.749257702266	9.17704573437505	9.97886773145985	9.01811670320402	9.09413048232855	9.16060258772145	9.08220227635105	9.22501458261165	10.0941172833455	10.335122336913	8.98230913012977	9.10302547637368	9.86245139132558	9.96624587322494	9.11144869848767	10.3905451688902	10.1780547819405	9.96860919942922	9.74363950471905	8.96396534273636	10.3981985708378	9.41377599862903	8.90698076123093	10.108014719033	9.69868730571473	8.41337406005424	10.3230209731769	9.92265872820972	9.59730769114099	9.00957671845548	9.5612115595535	9.24664560309962	10.4176415791386	7.16952419715	10.9752389562724	9.63101331053077	9.54423034496587	9.97673594782788	9.74612798319871	10.2716614431892	9.42643250018696	8.14837489083821	9.59452988874257	8.45520390776627	10.2357749191504	9.68718319460591	8.93957921431469	9.14105976582026	9.65899689493371	8.98973508611239	9.01883999807191	9.79438337285264	9.25698703840034	9.94772459270913	9.54880264671413	9.4841985645472	9.80799883862303	9.8463522739713	10.0105420921981	9.96869558921603	9.12197377001037	9.37898839679158	9.23050085363911	10.2124234278478	10.5029709960464	10.3262497008375	9.76057026528753	9.74343754794526
RPS20	10.5706052353081	10.8523422355896	11.7758201270121	10.2296840479391	12.9178550105517	12.2142401833065	11.0306740324783	10.6212551879512	10.9610299928721	11.952457338796	10.8078459344598	13.3678965702411	10.0521740407327	10.2684601263492	11.0003028778082	10.7719680875396	10.3077472672923	9.76861442202551	10.6363164743749	11.0308809040909	12.2912023622734	10.281466436	11.4228584506972	10.3627986132318	12.1685624390579	11.5901332125894	11.4440986402909	10.4052797679783	11.629147122635	11.8316991411978	10.0383291740009	10.4296578050985	11.1160644932397	11.1235329963323	11.8170555962681	10.9400272323068	10.0458688489284	12.7719144572106	10.207978235895	11.7905073392398	10.3088395630315	10.5956864026332	12.7134037000049	11.476619646192	10.6461266469481	10.4967339638283	11.4105043518178	11.7405523717106	10.5777214917146	10.0736729792151	11.4422489280497	12.5274989981952	12.48518276806	10.4896171910383	11.2564740822546	11.3529372444824	12.4886284782317	9.85452558561636	9.92286681922997	10.4924440794866	9.26688021914959	11.9218967102892	11.6375124384795	10.2086611280636	10.9473008787035	10.1998686165244	10.5609728284477	11.4592113039226	10.737805043495	11.2667514097061	10.1038123294288	11.5944179188268	11.5560988621587	9.92871082045713	10.8535746749955	10.0501071225582	9.60958507388354	9.40456682413567	10.2205838940693	11.0876617285113	10.499168219229	11.3724515588422	10.743538529866	10.5860234681841	9.63226821549951	10.9995138538535	10.477323166571	11.6509171051402	11.3961016766524	10.2025891342815	11.2101051118434	11.3611103657135	11.395689428352	11.2280370189602	11.4758043482212	10.2779963668973	11.0924136012014	11.1163049689527	11.7112023457896	11.5624380144564	11.2090877715802	9.88395677067618	11.4338253487939
RPS21	8.4691126642004	7.04592343960255	9.58406053442676	7.14913740122799	8.74648073064169	9.57478272083875	8.21042783040149	8.1501026695368	8.30081012298378	7.98601266004252	7.34082927819604	7.32840565895857	8.15734693536284	6.96023367169446	8.51605455574865	8.48711649557446	7.41328942713597	7.71603060669904	8.07820419046729	8.36365294651051	9.63341304576907	7.48042670519188	8.94477061673149	8.8420045580686	8.02945288578697	8.13046760141223	9.44099371144712	8.47832471148503	8.39141545648437	8.64993873597268	7.63937688863846	8.17896356624825	9.50124008409738	7.63908742334036	6.94169322566137	9.86560956179313	7.87473550007666	8.03518399661834	7.36903018914203	8.12525847253797	7.68608026353771	7.47110615201822	7.70839418775667	9.20298085829248	9.13360462289506	8.22139378234186	7.36859376265085	10.3739309114981	9.72121883854744	9.56740474272747	9.54113534489788	9.45234421284733	8.02956331443266	7.95303237725324	7.5574254079233	8.4542992936199	9.02774016002267	7.05191583784509	8.02668941897855	7.44526320814044	0	8.1209117553533	7.67771964164101	7.79174896612601	8.29001884693262	7.73849764388979	6.93769748904146	9.05343720967728	7.26153081524341	9.23342794374847	6.97372606209238	8.18269229751619	7.97039353791468	6.77360079528254	8.15734693536284	7.16852169899217	7.04341012815908	7.41244282477561	6.99129507854287	9.52463965434826	6.71025541868611	8.30783832353072	7.6477462172081	5.90303827011291	7.33672969723872	7.31705076399099	8.17687125953769	8.65054917256184	8.73097953342592	7.84599177066457	7.3912006194639	8.41074812818595	9.27435485560099	8.99197527423717	8.53192724187696	7.72273923629671	7.95239181354013	7.96312728059279	8.46572964253767	8.058478854594	7.28743535550644	8.19170081813875	7.76526952069059
RPS23	7.93910901304242	8.16827096556884	9.90112333136266	8.00067610485072	9.88833229621652	9.64387422335002	8.42748046780737	8.04843238023264	8.5337190711399	8.75802328932175	8.35120427725799	7.39446269461032	7.72560484100889	8.13324498309739	8.06328721220618	9.14312807294381	7.96358971990787	7.57591736111815	8.39244622908579	7.90147031982427	9.32510303628572	7.88086915601818	9.21244774737313	8.34992252982182	7.92641460820228	8.32535043318951	9.23359571152675	8.97366866994754	8.74936665860246	10.2405290001236	7.82024279706668	8.85978323776156	9.03878184446204	8.24345963737763	8.2145619783118	9.50545430871911	8.01547080763938	9.01942393316249	8.14516793901839	8.31156668972025	7.96376309644273	8.16812050459556	8.47049619314352	8.46368784220126	8.24107745817504	7.69062661193717	7.7440265095317	8.86582604568481	8.41679752760606	6.98959318493877	9.10546332526902	9.3754304703762	9.34784279363815	8.00691509965391	8.00966068964671	8.95962527576479	9.89829906237331	7.27220986112457	6.98333567524705	7.57893871309339	5.90424322720366	7.93734439215023	8.42172823828678	8.2586602476326	8.17342729734862	7.58345891013077	7.48478262307787	8.31392603679217	7.69557630622205	9.24398318935045	6.7209624338807	9.56283388426424	10.2254002654987	6.68790052248075	8.44906608535705	7.72226108164229	6.26077843189343	7.08873524619028	7.17362717197361	9.0948694327187	7.94976835993134	8.89965902637744	8.07382023329167	7.26077843189343	7.18169891109611	8.09982117869224	8.06226205346765	8.75428625396102	9.4935953004676	8.07809742302666	7.63865311646611	9.04554126149718	7.93987301230795	8.73315093881719	7.58653958611069	7.84561549723295	8.23764019503539	8.35279382940117	8.12928301694497	8.86055937266202	7.98766194202704	8.04734207256218	8.4032677223393
RPS24	11.3637350672857	10.7548708042076	13.2967456078524	10.1410853185623	13.4775419977347	11.888111551083	11.5979780365604	12.1496931444288	13.1412705624084	13.0881008407734	11.4998259602185	10.526988205432	12.7333119676043	12.2389719127105	12.5020013443084	12.8472805471127	11.9060788513235	11.6447530869032	11.658363243431	12.3520323875356	13.2411936806604	11.4865484648227	11.9719817563063	12.5386545553719	12.3717766443379	11.5786462962597	11.7924486913379	12.4362326461264	12.779099634599	13.6835725550938	11.471487245399	12.0051262562059	12.4251660638826	11.490825812328	12.8561064507506	13.1282779328734	11.2306869725899	12.3177037238698	12.0598311361928	11.6981316415972	11.381094066934	11.2705990197772	11.4864076792585	12.8780240823375	12.3751697894671	12.1300106215584	11.514132125393	13.0108707314949	11.9410769589421	11.4831204563961	12.1919012607635	13.3459789947856	12.9003121088594	11.2724898239394	11.9052854561729	12.8473373208108	12.6234242898699	11.5295037607651	11.0269037769805	11.3153137528978	11.1944983278824	12.1343749778468	12.4535484443942	11.6532212791488	11.8708925322641	11.5239196451972	11.4614794472862	12.2994484475256	11.5456788437799	13.7964219372639	10.4799317996672	12.6991429642018	13.8347238550036	11.3643480880306	12.9420727589749	11.20375175425	9.49175290569518	11.4909160421745	11.0101434291714	13.2891485886967	11.7176978405891	12.7113271216475	12.9760449461857	13.5063881694112	10.8259604851401	11.6074782748841	12.2358945604857	11.8037275265531	12.7578941561051	12.0496001395326	12.102169286272	12.6277892061336	11.9399354366744	12.2546772981097	12.9482522348615	11.9518055941342	12.4311162477841	12.4208997297417	12.4405292120024	11.5540611738899	12.8250979133261	11.6088508156401	11.6733974191544
RPS25	10.1050442036927	11.4246492063246	12.270134693588	10.1931557072453	11.7668187435844	11.3976692856624	10.3561328032936	10.7277077774727	11.3942161506187	10.7214922866399	11.0641432010665	10.0634355301151	9.4062262682694	9.93707951275725	10.2856796335426	10.479638816405	10.6596570243812	9.90708594733533	11.8752386744577	10.3747786797649	11.6144567982408	9.79454583302205	11.1655351413779	10.5888832524213	10.5825936354281	11.023040451483	11.2810780639175	11.2551997468816	11.2355356067105	11.0888213580576	10.5263427349148	9.89283117505427	10.9295395218194	10.9217442583943	11.198819479655	10.8218536866771	10.0145924120233	10.8788785767818	10.6558973876341	10.5882836363267	9.77533043826743	10.1151086935575	10.800463143613	10.9564632826535	10.6423134849199	10.1374779074884	9.26470062016778	11.027408429729	11.449504631344	9.7992492374314	10.7004743978935	10.5790896147243	10.5990945872244	9.96153651395476	10.4979516049426	10.776564629183	12.008743739483	10.4209286698049	9.38117520093413	10.0935760210449	9.40390677104859	10.742317858097	11.9585309660956	10.477110628235	10.1748133575799	9.51914478799741	9.9936319089414	11.3400002757915	10.7413574318004	9.39842305741284	9.62561753036208	11.4587449455328	12.2521302352356	9.60201214576617	10.0373822220031	10.3556814467772	7.88886499017852	9.63591759925425	10.22861429422	11.7764700452407	9.72742699569826	11.5364706461027	11.1033664987227	11.0851205394233	9.70454347607283	10.753525984381	10.656603624822	11.1279749817712	11.2043388271912	10.4297833205085	11.2304107874617	11.2525471739116	10.417599388288	10.1929461950168	9.96558229321663	10.3159873051098	11.1917933335799	11.0499438186189	10.1988133421073	11.0593782630301	10.6036448885051	10.5223853663159	10.7862696276485
RPS27	11.5985457244678	10.512473821011	13.0160247583931	11.2098919562306	11.6214704133905	12.6969783898609	11.4635039383525	12.314096032948	11.9729726084612	12.9635102486989	11.475505459034	10.3494471098564	11.3324226330726	11.7401306950377	11.6450729504667	11.6882415655004	11.6344934408334	11.7640961410703	11.9809499731911	11.9586469587625	12.3098259007161	10.9437528734021	11.7979897421629	12.1660218196885	11.2973691282576	11.8831625705489	12.7569127826049	11.7990630148027	12.4736677033624	12.4456899809248	10.6881191490766	11.3757834007109	12.7268695244903	11.0087227337967	11.691372766946	12.8191711976394	10.968119559566	12.5240176267473	10.7232513690567	12.2737256769201	11.6128316463724	11.5818408005735	11.3304687665903	11.5877915776149	13.0583520131841	11.5315910259934	12.1150566590755	11.3667046963162	11.8206456881281	10.4924340648395	12.9660727948202	13.6297550367026	12.1041302274693	11.0348952307217	11.6483081430148	11.9404530876327	12.025343768093	10.6306129662938	11.1557732618815	11.0065294582393	8.91321854442236	11.5613691004457	11.663313483519	11.7642081301399	11.595346073447	11.2604609024455	10.6889059306127	12.2855178147952	11.5680653663546	13.1738957099029	10.747362222095	11.3952342122239	12.8774298529356	11.3371814448551	12.0211430833534	10.9768576444064	10.7070398400735	9.74669905489208	10.7497688876539	12.5913400113076	10.4803358169039	12.2622828064207	12.3179721714167	11.1181169962665	10.2110000216685	11.6517647876497	11.1908370544784	11.9209966391068	12.6411847320881	11.0336914169604	10.2964000471724	12.6394854231535	12.4196231586229	12.4924415758314	12.2553236900081	11.7607781530078	12.0061507281703	11.8206736071023	12.5679679552664	11.6812515910268	11.886611111851	11.9383262288924	11.9922373473984
